gift_id,collection,attr_type,attr_value,attr_mark
5871002671934079382,Lush Bouquet,symbols,PC Mouse,0.5
5871002671934079382,Lush Bouquet,symbols,Bellflower,0.4
5871002671934079382,Lush Bouquet,symbols,Water Drops,0.5
5871002671934079382,Lush Bouquet,symbols,Flashlight,0.2
5871002671934079382,Lush Bouquet,symbols,Sleepy Unicorn,0.5
5871002671934079382,Lush Bouquet,symbols,Strawberry,0.4
5871002671934079382,Lush Bouquet,symbols,Broken Heart,0.5
5871002671934079382,Lush Bouquet,symbols,Tamagotchi,0.5
5871002671934079382,Lush Bouquet,symbols,Old Candle,0.2
5871002671934079382,Lush Bouquet,symbols,Headband,0.4
5871002671934079382,Lush Bouquet,symbols,Croissant,0.2
5871002671934079382,Lush Bouquet,symbols,Ram of Amun,0.4
5871002671934079382,Lush Bouquet,symbols,Thunderbird,0.5
5871002671934079382,Lush Bouquet,symbols,Rose,0.2
5871002671934079382,Lush Bouquet,symbols,Deerstalker,0.2
5871002671934079382,Lush Bouquet,symbols,Banana,0.2
5871002671934079382,Lush Bouquet,symbols,Leprechaun,0.5
5871002671934079382,Lush Bouquet,symbols,Sumerian Bird,0.2
5871002671934079382,Lush Bouquet,symbols,Clover,0.4
5871002671934079382,Lush Bouquet,symbols,Golden Scarab,0.4
5871002671934079382,Lush Bouquet,symbols,Ring,0.5
5871002671934079382,Lush Bouquet,symbols,Cherry,0.2
5871002671934079382,Lush Bouquet,symbols,Ouroboros,0.4
5871002671934079382,Lush Bouquet,symbols,Moon Eagle,0.5
5871002671934079382,Lush Bouquet,symbols,Love Letter,0.5
5871002671934079382,Lush Bouquet,symbols,Mountain Goat,0.2
5871002671934079382,Lush Bouquet,symbols,Pegasus,0.5
5871002671934079382,Lush Bouquet,symbols,Spring Chick,0.5
5871002671934079382,Lush Bouquet,symbols,Bow Tie,0.2
5871002671934079382,Lush Bouquet,symbols,Elephant,0.4
5871002671934079382,Lush Bouquet,symbols,Moai Head,0.5
5871002671934079382,Lush Bouquet,symbols,Garden Pot,0.5
5871002671934079382,Lush Bouquet,symbols,Gift Box,0.4
5871002671934079382,Lush Bouquet,symbols,Oxen of Fire,0.4
5871002671934079382,Lush Bouquet,symbols,Obon Lantern,0.4
5871002671934079382,Lush Bouquet,symbols,Tree of Life,0.2
5871002671934079382,Lush Bouquet,symbols,Moon,0.2
5871002671934079382,Lush Bouquet,symbols,Coin,0.4
5871002671934079382,Lush Bouquet,symbols,Like,0.5
5871002671934079382,Lush Bouquet,symbols,Ushanka,0.5
5871002671934079382,Lush Bouquet,symbols,Violet,0.4
5871002671934079382,Lush Bouquet,symbols,Hearts,0.5
5871002671934079382,Lush Bouquet,symbols,Smartphone,0.2
5871002671934079382,Lush Bouquet,symbols,Sakura Flower,0.4
5871002671934079382,Lush Bouquet,symbols,Viking,0.2
5871002671934079382,Lush Bouquet,symbols,Bull of Heaven,0.2
5871002671934079382,Lush Bouquet,symbols,Baby Bottle,0.4
5871002671934079382,Lush Bouquet,symbols,Bunny Ears,0.2
5871002671934079382,Lush Bouquet,symbols,All-Seeing Eye,0.2
5871002671934079382,Lush Bouquet,symbols,Silver Ibis,0.2
5871002671934079382,Lush Bouquet,symbols,Lotus Flower,0.2
5871002671934079382,Lush Bouquet,symbols,Pussy Willow,0.5
5871002671934079382,Lush Bouquet,symbols,Melon,0.5
5871002671934079382,Lush Bouquet,symbols,Drug,0.2
5871002671934079382,Lush Bouquet,symbols,Venetian Mask,0.4
5871002671934079382,Lush Bouquet,symbols,Pomegranate,0.4
5871002671934079382,Lush Bouquet,symbols,Flower,0.5
5871002671934079382,Lush Bouquet,symbols,Cocktail,0.5
5871002671934079382,Lush Bouquet,symbols,Thief,0.2
5871002671934079382,Lush Bouquet,symbols,Bouquet,0.2
5871002671934079382,Lush Bouquet,symbols,Radar,0.4
5871002671934079382,Lush Bouquet,symbols,Meat Leg,0.4
5871002671934079382,Lush Bouquet,symbols,Paschal Lamb,0.4
5871002671934079382,Lush Bouquet,symbols,Acorn,0.5
5871002671934079382,Lush Bouquet,symbols,Narcissus,0.5
5871002671934079382,Lush Bouquet,symbols,Hermit Shell,0.4
5871002671934079382,Lush Bouquet,symbols,Padlock,0.4
5871002671934079382,Lush Bouquet,symbols,Bread,0.5
5871002671934079382,Lush Bouquet,symbols,Coffee Bean,0.5
5871002671934079382,Lush Bouquet,symbols,Wine Toast,0.4
5871002671934079382,Lush Bouquet,symbols,Daffodil,0.5
5871002671934079382,Lush Bouquet,symbols,Wolf Rage,0.4
5871002671934079382,Lush Bouquet,symbols,Mustang,0.5
5871002671934079382,Lush Bouquet,symbols,Flower Tulip,0.5
5871002671934079382,Lush Bouquet,symbols,Love Bell,0.5
5871002671934079382,Lush Bouquet,symbols,Horseshoe,0.2
5871002671934079382,Lush Bouquet,symbols,Donut,0.2
5871002671934079382,Lush Bouquet,symbols,Beetle,0.4
5871002671934079382,Lush Bouquet,symbols,Carrot,0.4
5871002671934079382,Lush Bouquet,symbols,Cunning Fox,0.5
5871002671934079382,Lush Bouquet,symbols,Mailbox,0.2
5871002671934079382,Lush Bouquet,symbols,Anubis,0.2
5871002671934079382,Lush Bouquet,symbols,Sword,0.5
5871002671934079382,Lush Bouquet,symbols,Cupid’s Arrow,0.2
5871002671934079382,Lush Bouquet,symbols,Coconut,0.2
5871002671934079382,Lush Bouquet,symbols,Jörmungandr,0.5
5871002671934079382,Lush Bouquet,symbols,Paper Crane,0.4
5871002671934079382,Lush Bouquet,symbols,Pixel Heart,0.5
5871002671934079382,Lush Bouquet,symbols,Firebird,0.4
5871002671934079382,Lush Bouquet,symbols,Carnation,0.5
5871002671934079382,Lush Bouquet,symbols,Plum,0.4
5871002671934079382,Lush Bouquet,symbols,Pizza Slice,0.5
5871002671934079382,Lush Bouquet,symbols,Heart Glasses,0.4
5871002671934079382,Lush Bouquet,symbols,Flying Dragon,0.2
5871002671934079382,Lush Bouquet,symbols,Two Hearts,0.4
5871002671934079382,Lush Bouquet,symbols,Love Potion,0.5
5871002671934079382,Lush Bouquet,symbols,Neptune,0.2
5871002671934079382,Lush Bouquet,symbols,Koala,0.4
5871002671934079382,Lush Bouquet,symbols,Dessert,0.5
5871002671934079382,Lush Bouquet,symbols,Love Cherry,0.4
5871002671934079382,Lush Bouquet,symbols,Fluffy Wolf,0.5
5871002671934079382,Lush Bouquet,symbols,Bastet,0.2
5871002671934079382,Lush Bouquet,symbols,Sun Mountain,0.2
5871002671934079382,Lush Bouquet,symbols,Ace Of Hearts,0.4
5871002671934079382,Lush Bouquet,symbols,Lips,0.5
5871002671934079382,Lush Bouquet,symbols,Cupid,0.5
5871002671934079382,Lush Bouquet,symbols,Avocado,0.2
5871002671934079382,Lush Bouquet,symbols,Birthday Cake,0.5
5871002671934079382,Lush Bouquet,symbols,Hedgehog,0.2
5871002671934079382,Lush Bouquet,symbols,Mayan Moth,0.2
5871002671934079382,Lush Bouquet,symbols,Gingerbread,0.4
5871002671934079382,Lush Bouquet,symbols,High Heels,0.5
5871002671934079382,Lush Bouquet,symbols,Lovely Rose,0.5
5871002671934079382,Lush Bouquet,symbols,Conch,0.5
5871002671934079382,Lush Bouquet,symbols,Hersir,0.5
5871002671934079382,Lush Bouquet,symbols,Battle Axe,0.4
5871002671934079382,Lush Bouquet,symbols,Love Puzzle,0.5
5871002671934079382,Lush Bouquet,symbols,Nordic Wolf,0.2
5871002671934079382,Lush Bouquet,symbols,Pyramid,0.2
5871002671934079382,Lush Bouquet,symbols,Easter Bunny,0.2
5871002671934079382,Lush Bouquet,symbols,Breeze,0.4
5871002671934079382,Lush Bouquet,symbols,Key,0.4
5871002671934079382,Lush Bouquet,symbols,Dandelion,0.2
5871002671934079382,Lush Bouquet,symbols,Starflower,0.5
5871002671934079382,Lush Bouquet,symbols,Bobble Hat,0.5
5871002671934079382,Lush Bouquet,symbols,Neko Mask,0.5
5871002671934079382,Lush Bouquet,symbols,Bike Helmet,0.2
5871002671934079382,Lush Bouquet,symbols,Fire,0.4
5871002671934079382,Lush Bouquet,symbols,Rose Bud,0.5
5871002671934079382,Lush Bouquet,symbols,Pear,0.4
5871002671934079382,Lush Bouquet,symbols,Beanie,0.5
5871002671934079382,Lush Bouquet,symbols,Double Bed,0.4
5871002671934079382,Lush Bouquet,symbols,Shooting Star,0.4
5871002671934079382,Lush Bouquet,symbols,Aztec Falcon,0.5
5871002671934079382,Lush Bouquet,symbols,Lovely Bra,0.2
5871002671934079382,Lush Bouquet,symbols,Chrysanthe,0.5
5871002671934079382,Lush Bouquet,symbols,Fenrir,0.5
5871002671934079382,Lush Bouquet,symbols,Lion Head,0.4
5871002671934079382,Lush Bouquet,symbols,Cactus,0.4
5871002671934079382,Lush Bouquet,symbols,Mars & Venus,0.4
5871002671934079382,Lush Bouquet,symbols,Tetsubin,0.5
5871002671934079382,Lush Bouquet,symbols,Anthurium,0.4
5871002671934079382,Lush Bouquet,symbols,Mushroom,0.5
5871002671934079382,Lush Bouquet,symbols,Heart Box,0.4
5871002671934079382,Lush Bouquet,symbols,Thor Hammer,0.2
5871002671934079382,Lush Bouquet,symbols,Cute Paw,0.5
5871002671934079382,Lush Bouquet,symbols,Paw Print,0.5
5871002671934079382,Lush Bouquet,symbols,Kite,0.5
5871002671934079382,Lush Bouquet,symbols,Pickaxe,0.5
5871002671934079382,Lush Bouquet,symbols,Heart,0.2
5871002671934079382,Lush Bouquet,symbols,Bell Pepper,0.2
5871002671934079382,Lush Bouquet,symbols,Winged Helm,0.2
5871002671934079382,Lush Bouquet,symbols,Novus Ordo,0.2
5871002671934079382,Lush Bouquet,symbols,Shortsword,0.5
5871002671934079382,Lush Bouquet,symbols,Ink Pen,0.2
5871002671934079382,Lush Bouquet,symbols,Corn,0.2
5871002671934079382,Lush Bouquet,symbols,Baphomet,0.2
5871002671934079382,Lush Bouquet,symbols,Bucket Hat,0.5
5871002671934079382,Lush Bouquet,symbols,Sailor Hat,0.5
5871002671934079382,Lush Bouquet,symbols,Gentian,0.4
5871002671934079382,Lush Bouquet,symbols,Pearl,0.4
5871002671934079382,Lush Bouquet,symbols,Cursor,0.5
5871002671934079382,Lush Bouquet,symbols,Iris,0.4
5871002671934079382,Lush Bouquet,symbols,Press Hat,0.5
5871002671934079382,Lush Bouquet,symbols,Tricorne,0.2
5871002671934079382,Lush Bouquet,symbols,Spider,0.5
5871002671934079382,Lush Bouquet,symbols,Skull,0.4
5871002671934079382,Lush Bouquet,symbols,Black Cat,0.5
5871002671934079382,Lush Bouquet,symbols,Hot Matcha,0.2
5871002671934079382,Lush Bouquet,symbols,French Fries,0.4
5871002671934079382,Lush Bouquet,symbols,Oculus,0.5
5871002671934079382,Lush Bouquet,symbols,Bougainvillea,0.4
5871002671934079382,Lush Bouquet,symbols,Evil Dragon,0.5
5871002671934079382,Lush Bouquet,symbols,Hazelnut,0.2
5871002671934079382,Lush Bouquet,symbols,Alert Serpent,0.5
5871002671934079382,Lush Bouquet,symbols,Twin Koi,0.5
5871002671934079382,Lush Bouquet,symbols,Sea Dragon,0.4
5871002671934079382,Lush Bouquet,symbols,Sunflower,0.4
5871002671934079382,Lush Bouquet,symbols,Monarch,0.5
5871002671934079382,Lush Bouquet,symbols,Mannaz Rune,0.2
5871002671934079382,Lush Bouquet,symbols,Wagasa,0.5
5871002671934079382,Lush Bouquet,symbols,Ramen,0.4
5871002671934079382,Lush Bouquet,symbols,Orchid,0.2
5871002671934079382,Lush Bouquet,symbols,Bunny,0.4
5871002671934079382,Lush Bouquet,symbols,Mustache,0.4
5871002671934079382,Lush Bouquet,symbols,Mafdet,0.4
5871002671934079382,Lush Bouquet,symbols,Heart Balloon,0.4
5871002671934079382,Lush Bouquet,symbols,Cat Mask,0.4
5871002671934079382,Lush Bouquet,symbols,Unicorn Head,0.5
5871002671934079382,Lush Bouquet,symbols,Top Hat,0.4
5871002671934079382,Lush Bouquet,symbols,Teru Bōzu,0.5
5871002671934079382,Lush Bouquet,symbols,Griffon,0.4
5871002671934079382,Lush Bouquet,symbols,Eye of Horus,0.5
5871002671934079382,Lush Bouquet,symbols,Cactus Bloom,0.5
5871002671934079382,Lush Bouquet,symbols,Candle,0.2
5871002671934079382,Lush Bouquet,symbols,Cheese,0.2
5879737836550226478,Mini Oscar,models,Boulevard,0.5
5879737836550226478,Mini Oscar,models,Producer,0.5
5879737836550226478,Mini Oscar,models,Solid Bronze,0.5
5879737836550226478,Mini Oscar,models,Deep Freeze,2
5879737836550226478,Mini Oscar,models,Flexible,1.5
5879737836550226478,Mini Oscar,models,Fiery-Hot,0.5
5879737836550226478,Mini Oscar,models,Golfer,1.5
5879737836550226478,Mini Oscar,models,Robocop,1.5
5879737836550226478,Mini Oscar,models,Pumpkin,1
5879737836550226478,Mini Oscar,models,Crusader,1.5
5879737836550226478,Mini Oscar,models,Nightmare,0.5
5879737836550226478,Mini Oscar,models,Nebula,0.5
5879737836550226478,Mini Oscar,models,Silver Zebra,0.5
5879737836550226478,Mini Oscar,models,Finest Fish,1
5879737836550226478,Mini Oscar,models,Undead,1.5
5879737836550226478,Mini Oscar,models,Sunset Idol,0.5
5879737836550226478,Mini Oscar,models,Poseidon,1.5
5879737836550226478,Mini Oscar,models,Dark Knight,1.5
5879737836550226478,Mini Oscar,models,Amanita,1
5879737836550226478,Mini Oscar,models,Red Carpet,0.5
5879737836550226478,Mini Oscar,models,Makeup,0.5
5879737836550226478,Mini Oscar,models,Ballerino,1
5879737836550226478,Mini Oscar,models,Pigeon,1.5
5879737836550226478,Mini Oscar,models,Action Film,2
5879737836550226478,Mini Oscar,models,Mummy,1.5
5879737836550226478,Mini Oscar,models,Martian,1
5879737836550226478,Mini Oscar,models,Gas Mask,1
5879737836550226478,Mini Oscar,models,Khajiit,1
5879737836550226478,Mini Oscar,models,Brain Slug,1
5879737836550226478,Mini Oscar,models,Grape Cola,0.5
5879737836550226478,Mini Oscar,models,Laser Scan,2
5879737836550226478,Mini Oscar,models,Aztec God,1.5
5879737836550226478,Mini Oscar,models,Caveman,1.5
5879737836550226478,Mini Oscar,models,Trailer,0.5
5879737836550226478,Mini Oscar,models,Golden Sky,0.5
5879737836550226478,Mini Oscar,models,Catwoman,1
5879737836550226478,Mini Oscar,models,Violet,0.5
5879737836550226478,Mini Oscar,models,Patina,0.5
5879737836550226478,Mini Oscar,models,Dark Side,1.5
5879737836550226478,Mini Oscar,models,Pink Guard,1.5
5879737836550226478,Mini Oscar,models,Cold Feet,0.5
5879737836550226478,Mini Oscar,models,Hot Shots,0.5
5879737836550226478,Mini Oscar,models,Speaker,1.5
5879737836550226478,Mini Oscar,models,Android,1
5879737836550226478,Mini Oscar,models,Fading Flare,0.5
5879737836550226478,Mini Oscar,models,Viking,1.5
5879737836550226478,Mini Oscar,models,Static,1.5
5879737836550226478,Mini Oscar,models,Zesty,0.5
5879737836550226478,Mini Oscar,models,Chieftain,1.5
5879737836550226478,Mini Oscar,models,Nominee,0.5
5879737836550226478,Mini Oscar,models,Silver Screen,0.5
5879737836550226478,Mini Oscar,models,Electric,2
5879737836550226478,Mini Oscar,models,Santa Claus,1.5
5879737836550226478,Mini Oscar,models,Pharaoh,1.5
5879737836550226478,Mini Oscar,models,Rear End,1
5879737836550226478,Mini Oscar,models,Blue Lagoon,0.5
5879737836550226478,Mini Oscar,models,Best Comedy,1.5
5879737836550226478,Mini Oscar,models,Emerald,0.5
5879737836550226478,Mini Oscar,models,Legionary,1.5
5879737836550226478,Mini Oscar,models,Sprunki,1.5
5879737836550226478,Mini Oscar,models,Skeleton,1
5879737836550226478,Mini Oscar,models,Seraphim,1.5
5879737836550226478,Mini Oscar,models,Regent,0.5
5879737836550226478,Mini Oscar,models,Grenadine,0.5
5879737836550226478,Mini Oscar,models,Radioactive,0.5
5879737836550226478,Mini Oscar,models,Mars Attacks,1
5879737836550226478,Mini Oscar,models,Scream,1.5
5879737836550226478,Mini Oscar,models,Blue Sky,0.5
5879737836550226478,Mini Oscar,models,Cyclopes,1.5
5879737836550226478,Mini Oscar,models,Jokester,0.5
5879737836550226478,Mini Oscar,models,Welder,1.5
5879737836550226478,Mini Oscar,models,Spidey,1.5
5879737836550226478,Mini Oscar,models,Sour Gummy,0.5
5879737836550226478,Mini Oscar,models,Starlight,0.5
5879737836550226478,Mini Oscar,models,Prestige,0.5
5879737836550226478,Mini Oscar,models,Giraffe,0.5
5879737836550226478,Mini Oscar,models,Hobgoblin,0.5
5879737836550226478,Mini Oscar,models,Pirate,1.5
5879737836550226478,Mini Oscar,models,Spirulina,0.5
5879737836550226478,Mini Oscar,models,Red Dream,0.5
5879737836550226478,Mini Oscar,models,Cobalt,0.5
5879737836550226478,Mini Oscar,models,Stuntman,1
5879737836550226478,Mini Oscar,models,Premiere,0.5
5879737836550226478,Mini Oscar,models,Obsidian,0.5
5879737836550226478,Mini Oscar,models,Moai Figure,1
5879737836550226478,Mini Oscar,models,Brainiac,1.5
5879737836550226478,Mini Oscar,models,Astronaut,1.5
5879737836550226478,Mini Oscar,models,Eye Candy,1
5879737836550226478,Mini Oscar,models,Blockbuster,1
5879737836550226478,Mini Oscar,models,Woody Allen,0.5
5879737836550226478,Mini Oscar,models,Leopard,0.5
5879737836550226478,Mini Oscar,models,Neon Police,0.5
5879737836550226478,Mini Oscar,models,Main Villain,1.5
5879737836550226478,Mini Oscar,models,Molten Gold,0.5
5879737836550226478,Mini Oscar,models,Christmas,2
5879737836550226478,Mini Oscar,models,Mango Tango,0.5
5879737836550226478,Mini Oscar,models,The Deep,1.5
5879737836550226478,Mini Oscar,models,Dracula,1.5
5879737836550226478,Mini Oscar,models,Banana,0.5
5879737836550226478,Mini Oscar,models,Tribal Idol,1.5
5879737836550226478,Mini Oscar,backdrops,Emerald,1.5
5879737836550226478,Mini Oscar,backdrops,Moonstone,1.5
5879737836550226478,Mini Oscar,backdrops,Midnight Blue,1.5
5879737836550226478,Mini Oscar,backdrops,Carrot Juice,2
5879737836550226478,Mini Oscar,backdrops,Jade Green,2
5879737836550226478,Mini Oscar,backdrops,Desert Sand,1
5879737836550226478,Mini Oscar,backdrops,Raspberry,1.5
5879737836550226478,Mini Oscar,backdrops,Light Olive,1.5
5879737836550226478,Mini Oscar,backdrops,Cappuccino,2
5879737836550226478,Mini Oscar,backdrops,Ivory White,1
5879737836550226478,Mini Oscar,backdrops,Grape,2
5879737836550226478,Mini Oscar,backdrops,Persimmon,2
5879737836550226478,Mini Oscar,backdrops,Steel Grey,2
5879737836550226478,Mini Oscar,backdrops,Cobalt Blue,2
5879737836550226478,Mini Oscar,backdrops,Malachite,1.5
5879737836550226478,Mini Oscar,backdrops,Copper,1.5
5879737836550226478,Mini Oscar,backdrops,Battleship Grey,2
5879737836550226478,Mini Oscar,backdrops,Khaki Green,2
5879737836550226478,Mini Oscar,backdrops,Shamrock Green,1.5
5879737836550226478,Mini Oscar,backdrops,Amber,2
5879737836550226478,Mini Oscar,backdrops,Coral Red,2
5879737836550226478,Mini Oscar,backdrops,Chocolate,1
5879737836550226478,Mini Oscar,backdrops,Pacific Cyan,1
5879737836550226478,Mini Oscar,backdrops,Lemongrass,1
5879737836550226478,Mini Oscar,backdrops,Indigo Dye,1.5
5879737836550226478,Mini Oscar,backdrops,English Violet,2
5879737836550226478,Mini Oscar,backdrops,Silver Blue,2
5879737836550226478,Mini Oscar,backdrops,Electric Indigo,2
5879737836550226478,Mini Oscar,backdrops,Onyx Black,2
5879737836550226478,Mini Oscar,backdrops,Sapphire,2
5879737836550226478,Mini Oscar,backdrops,Burgundy,1.5
5879737836550226478,Mini Oscar,backdrops,French Blue,2
5879737836550226478,Mini Oscar,backdrops,Turquoise,2
5879737836550226478,Mini Oscar,backdrops,Purple,2
5879737836550226478,Mini Oscar,backdrops,Mint Green,1.5
5879737836550226478,Mini Oscar,backdrops,Platinum,2
5879737836550226478,Mini Oscar,backdrops,Strawberry,1
5879737836550226478,Mini Oscar,backdrops,Orange,1
5879737836550226478,Mini Oscar,backdrops,Azure Blue,2
5879737836550226478,Mini Oscar,backdrops,Electric Purple,1.5
5879737836550226478,Mini Oscar,backdrops,Mystic Pearl,2
5879737836550226478,Mini Oscar,backdrops,Caramel,1
5879737836550226478,Mini Oscar,backdrops,Dark Lilac,1
5879737836550226478,Mini Oscar,backdrops,Pistachio,1.5
5879737836550226478,Mini Oscar,backdrops,Fandango,1.5
5879737836550226478,Mini Oscar,backdrops,Neon Blue,1.5
5879737836550226478,Mini Oscar,backdrops,Navy Blue,1.5
5879737836550226478,Mini Oscar,backdrops,Pine Green,2
5879737836550226478,Mini Oscar,backdrops,Black,2
5879737836550226478,Mini Oscar,backdrops,Satin Gold,2
5879737836550226478,Mini Oscar,backdrops,Lavender,1.5
5879737836550226478,Mini Oscar,backdrops,Chestnut,1.5
5879737836550226478,Mini Oscar,backdrops,Sky Blue,1.5
5879737836550226478,Mini Oscar,backdrops,Pure Gold,2
5879737836550226478,Mini Oscar,backdrops,Pacific Green,2
5879737836550226478,Mini Oscar,backdrops,Rosewood,2
5879737836550226478,Mini Oscar,backdrops,Hunter Green,2
5879737836550226478,Mini Oscar,backdrops,Aquamarine,2
5879737836550226478,Mini Oscar,backdrops,Roman Silver,1
5879737836550226478,Mini Oscar,backdrops,Cyberpunk,1.5
5879737836550226478,Mini Oscar,symbols,Moon Eagle,0.5
5879737836550226478,Mini Oscar,symbols,Gem,0.5
5879737836550226478,Mini Oscar,symbols,Gold,0.5
5879737836550226478,Mini Oscar,symbols,Jörmungandr,0.5
5879737836550226478,Mini Oscar,symbols,Beetle,0.4
5879737836550226478,Mini Oscar,symbols,Eikthyrnir,0.4
5879737836550226478,Mini Oscar,symbols,Top Hat,0.5
5879737836550226478,Mini Oscar,symbols,Ram of Amun,0.5
5879737836550226478,Mini Oscar,symbols,Omusubi,0.4
5879737836550226478,Mini Oscar,symbols,Morgenstern,0.2
5879737836550226478,Mini Oscar,symbols,Evil Dragon,0.4
5879737836550226478,Mini Oscar,symbols,Tetsubin,0.4
5879737836550226478,Mini Oscar,symbols,Cat Mask,0.5
5879737836550226478,Mini Oscar,symbols,Coconut,0.5
5879737836550226478,Mini Oscar,symbols,Mountain Lion,0.5
5879737836550226478,Mini Oscar,symbols,Lily,0.4
5879737836550226478,Mini Oscar,symbols,Moai Head,0.4
5879737836550226478,Mini Oscar,symbols,Geisha Fan,0.2
5879737836550226478,Mini Oscar,symbols,Lion Head,0.4
5879737836550226478,Mini Oscar,symbols,UFO,0.4
5879737836550226478,Mini Oscar,symbols,Bottlenose,0.5
5879737836550226478,Mini Oscar,symbols,Police Badge,0.5
5879737836550226478,Mini Oscar,symbols,Thor Hammer,0.2
5879737836550226478,Mini Oscar,symbols,Rook,0.5
5879737836550226478,Mini Oscar,symbols,Crusader,0.5
5879737836550226478,Mini Oscar,symbols,Flipper,0.2
5879737836550226478,Mini Oscar,symbols,Bug,0.4
5879737836550226478,Mini Oscar,symbols,Hersir,0.4
5879737836550226478,Mini Oscar,symbols,Lion King,0.5
5879737836550226478,Mini Oscar,symbols,Mustang,0.5
5879737836550226478,Mini Oscar,symbols,Cupcake,0.4
5879737836550226478,Mini Oscar,symbols,Corn,0.5
5879737836550226478,Mini Oscar,symbols,Totem Bear,0.2
5879737836550226478,Mini Oscar,symbols,La Corona,0.5
5879737836550226478,Mini Oscar,symbols,Pickaxe,0.2
5879737836550226478,Mini Oscar,symbols,Heart,0.5
5879737836550226478,Mini Oscar,symbols,Pirate Scull,0.5
5879737836550226478,Mini Oscar,symbols,Anchor,0.5
5879737836550226478,Mini Oscar,symbols,Bunny Ears,0.4
5879737836550226478,Mini Oscar,symbols,Sauron,0.5
5879737836550226478,Mini Oscar,symbols,Octopus,0.2
5879737836550226478,Mini Oscar,symbols,Manta Ray,0.4
5879737836550226478,Mini Oscar,symbols,Hourglass,0.5
5879737836550226478,Mini Oscar,symbols,Battle Axe,0.5
5879737836550226478,Mini Oscar,symbols,Two Katanas,0.2
5879737836550226478,Mini Oscar,symbols,Watching Sun,0.2
5879737836550226478,Mini Oscar,symbols,Moon Face,0.5
5879737836550226478,Mini Oscar,symbols,Takoyaki,0.4
5879737836550226478,Mini Oscar,symbols,Nordic Wolf,0.2
5879737836550226478,Mini Oscar,symbols,Piggy Bank,0.5
5879737836550226478,Mini Oscar,symbols,Ouroboros,0.5
5879737836550226478,Mini Oscar,symbols,Holy Grail,0.5
5879737836550226478,Mini Oscar,symbols,Chest,0.2
5879737836550226478,Mini Oscar,symbols,Sakura,0.4
5879737836550226478,Mini Oscar,symbols,Greek Sun,0.4
5879737836550226478,Mini Oscar,symbols,Hamburger,0.5
5879737836550226478,Mini Oscar,symbols,Shark Knife,0.4
5879737836550226478,Mini Oscar,symbols,Bone,0.4
5879737836550226478,Mini Oscar,symbols,Bow Tie,0.5
5879737836550226478,Mini Oscar,symbols,Crusader Cross,0.2
5879737836550226478,Mini Oscar,symbols,Anubis,0.2
5879737836550226478,Mini Oscar,symbols,Ink Pen,0.2
5879737836550226478,Mini Oscar,symbols,High Heels,0.4
5879737836550226478,Mini Oscar,symbols,Aztec Falcon,0.4
5879737836550226478,Mini Oscar,symbols,Owl,0.2
5879737836550226478,Mini Oscar,symbols,Crystal Ball,0.2
5879737836550226478,Mini Oscar,symbols,Cash,0.5
5879737836550226478,Mini Oscar,symbols,Pencil,0.5
5879737836550226478,Mini Oscar,symbols,Unicorn Head,0.2
5879737836550226478,Mini Oscar,symbols,Arabian Horse,0.5
5879737836550226478,Mini Oscar,symbols,Winged Helm,0.5
5879737836550226478,Mini Oscar,symbols,Sword,0.5
5879737836550226478,Mini Oscar,symbols,Alert Serpent,0.2
5879737836550226478,Mini Oscar,symbols,Lemon,0.4
5879737836550226478,Mini Oscar,symbols,Star,0.2
5879737836550226478,Mini Oscar,symbols,Kudu Totem,0.2
5879737836550226478,Mini Oscar,symbols,Spirit Impala,0.4
5879737836550226478,Mini Oscar,symbols,Sun Lion,0.4
5879737836550226478,Mini Oscar,symbols,Sakura Flower,0.2
5879737836550226478,Mini Oscar,symbols,Kitsune,0.5
5879737836550226478,Mini Oscar,symbols,Celtic Cross,0.5
5879737836550226478,Mini Oscar,symbols,Dice,0.5
5879737836550226478,Mini Oscar,symbols,Snail,0.4
5879737836550226478,Mini Oscar,symbols,Shinto Shrine,0.2
5879737836550226478,Mini Oscar,symbols,Tie,0.4
5879737836550226478,Mini Oscar,symbols,Pawn,0.5
5879737836550226478,Mini Oscar,symbols,Royal Crown,0.5
5879737836550226478,Mini Oscar,symbols,Unicorn,0.5
5879737836550226478,Mini Oscar,symbols,Ring,0.4
5879737836550226478,Mini Oscar,symbols,Crystal,0.4
5879737836550226478,Mini Oscar,symbols,Flying Dragon,0.5
5879737836550226478,Mini Oscar,symbols,Pegasus,0.2
5879737836550226478,Mini Oscar,symbols,Pyramid,0.2
5879737836550226478,Mini Oscar,symbols,Bull of Heaven,0.4
5879737836550226478,Mini Oscar,symbols,Alarm,0.4
5879737836550226478,Mini Oscar,symbols,Moon Cross,0.2
5879737836550226478,Mini Oscar,symbols,Oxen of Fire,0.2
5879737836550226478,Mini Oscar,symbols,Doberman,0.4
5879737836550226478,Mini Oscar,symbols,Rooster,0.5
5879737836550226478,Mini Oscar,symbols,Toilet,0.5
5879737836550226478,Mini Oscar,symbols,Nemean Lion,0.2
5879737836550226478,Mini Oscar,symbols,Elephant,0.4
5879737836550226478,Mini Oscar,symbols,Inca Sun,0.2
5879737836550226478,Mini Oscar,symbols,Yin-Yang,0.4
5879737836550226478,Mini Oscar,symbols,Chick,0.2
5879737836550226478,Mini Oscar,symbols,Griffon,0.2
5879737836550226478,Mini Oscar,symbols,Jewel,0.4
5879737836550226478,Mini Oscar,symbols,Golden Scarab,0.4
